regra,latencia_media_segundos,latencia_std_segundos,num_chamadas
rule_poisoned_high_rate_jumps_stnum_time_diff,3.5898361945662043e-07,5.337331379736887e-07,200052
rule_masquerade_fake_normal_cbstatus_timestamp_diff,3.579287383349531e-07,4.979322072729687e-06,200052
rule_high_StNum_temporal_pattern,3.5629161405644585e-07,2.327026055190365e-06,200052
rule_masquerade_fake_normal_timestamp_diff_outside_normal_range,3.531186342283738e-07,6.569190799144756e-06,200052
rule_poisoned_high_rate_statistical_anomaly,3.511094666035208e-07,3.697612772849649e-06,200052
rule_masquerade_fake_normal_combined,3.499220352749799e-07,6.31715048815587e-07,200052
rule_injection_ethsrc_falsification,3.4983040969170045e-07,2.4173232359429156e-06,200052
rule_poisoned_high_rate_flood,3.484524923238225e-07,1.9295708859644193e-06,200052
rule_random_replay_jumps_stnum_time_diff,3.482182081296297e-07,6.259294293472993e-07,200052
rule_random_replay_flood_rajada,3.4675395404187286e-07,4.421208978266735e-06,200052
rule_inverse_replay_padrao_alternancia,3.4367399441745255e-07,5.606594089186711e-07,200052
rule_masquerade_fake_fault_sqnum_reset_pattern,3.4220893055789743e-07,2.762857476838735e-07,200052
rule_grayhole_timestamp_diff_outlier,3.4056323359783453e-07,9.566323401398048e-07,200052
rule_masquerade_fake_fault_replay,3.4050634340786367e-07,7.59588014124091e-07,200052
rule_poisoned_high_rate_injection_forged_packets,3.4018850597779494e-07,2.639256647001126e-07,200052
rule_grayhole_injection,3.3521341464414144e-07,3.69621881285917e-06,200052
rule_injection_replay_exata_de_pacotes_antigos,3.3457297584564615e-07,9.372519764198245e-07,200052
rule_high_StNum_injection_forged_packets,3.3304625284888556e-07,4.959523031284355e-07,200052
rule_masquerade_fake_normal_replay,3.3109752969103825e-07,2.2430320614561603e-07,200052
rule_masquerade_fake_fault_timestamp_anomaly,3.309700222852221e-07,6.524509835170695e-06,200052
rule_poisoned_high_rate_frequency,3.2987739690384346e-07,3.5138681497018207e-07,200052
rule_inverse_replay_combined,3.27463784542867e-07,2.4561675736421764e-07,200052
rule_random_replay_replay_exato,3.2586557013751274e-07,2.6117628155835927e-07,200052
rule_masquerade_fake_fault_time_difference_anomaly,3.249289187489604e-07,4.619114061803145e-06,200052
rule_inverse_replay_combinado,3.2453579567772606e-07,1.3645185644008035e-06,200052
rule_high_StNum_falsification_sqnum,3.2105259120625184e-07,7.119765576276264e-07,200052
rule_masquerade_fake_fault_estatistica2,3.1935238351357103e-07,7.137748568147217e-07,200052
rule_inverse_replay_pattern_alternance,3.1773889297330294e-07,2.407561292185595e-07,200052
rule_masquerade_fake_fault_time_difference_anomaly_sequence,3.176168744881705e-07,1.8381358591498126e-06,200052
rule_inverse_replay_jumps_stnum_time_diff,3.1675401912906087e-07,6.620156663108754e-07,200052
rule_random_replay_replay_consistente,3.146150354336165e-07,2.163576306097183e-06,200052
rule_masquerade_fake_fault_packet_reappearance,3.1397914560435995e-07,2.3302149962137743e-07,200052
rule_masquerade_fake_fault_state_change_anomaly_sequence,3.1032740965789576e-07,2.984820847503169e-07,200052
rule_masquerade_fake_fault_packet_frequency_anomaly_sequence,3.07897001818673e-07,1.483610718558165e-06,200052
rule_injection_st_num_alto_sq_diff_baixo_timestamp_diff_pequeno,3.073687390377267e-07,7.247620231091701e-07,200052
rule_masquerade_fake_fault_packet_disappearance,3.0693678636948113e-07,4.77552975670387e-07,200052
rule_random_replay_combined,3.068784765545349e-07,7.154731899915989e-07,200052
rule_injection_valores_que_nunca_aparecem_no_trafego_normal,3.0631351828080857e-07,6.761572470146126e-07,200052
rule_injection_combined,3.057543991467833e-07,8.869435007073829e-07,200052
rule_poisoned_high_rate_pattern_specific,3.039473839009714e-07,8.494335553182611e-07,200052
rule_injection_timestamp_diff_anomaly,3.0365520946566265e-07,1.8349314399791415e-06,200052
rule_poisoned_high_rate_replay,3.0343182303332265e-07,8.626035079621766e-07,200052
rule_grayhole_injection_forged_packets,3.0117019565924475e-07,2.837794007270899e-07,200052
rule_masquerade_fake_fault_estatistica,3.0003072191490606e-07,3.189380916646186e-07,200052
rule_high_StNum_frequencia_pattern,2.9978285639552467e-07,3.479426718541983e-07,200052
rule_inverse_replay_alternancia,2.996305262257632e-07,8.300204770273388e-07,200052
rule_masquerade_fake_normal_injection,2.971362842728068e-07,5.30182734293544e-07,200052
rule_high_StNum_replay_pattern,2.9668373703489404e-07,2.0892947346113318e-07,200052
rule_inverse_replay_replay,2.95960975055373e-07,6.365262351755708e-07,200052
rule_inverse_replay_deviation,2.957057963806205e-07,6.590778450914649e-07,200052
rule_masquerade_fake_normal_desvio_significativo_tráfego_normal,2.938959220016521e-07,4.0042780358496785e-07,200052
rule_masquerade_fake_fault_falsification,2.935933404936853e-07,7.455756681895313e-07,200052
rule_masquerade_fake_fault_combined,2.926022735661755e-07,7.844255511651458e-07,200052
rule_injection_incrementos_anomais_em_sequencia,2.9184356062184383e-07,6.570534015773627e-07,200052
rule_grayhole_ethsrc_ethdst_jumps,2.8913226104480073e-07,4.3288063151426224e-07,200052
rule_inverse_replay_falsification,2.88474836085229e-07,7.217856102011188e-07,200052
rule_masquerade_fake_fault_rapid_packets,2.8748757864196245e-07,2.3367143644925243e-07,200052
rule_poisoned_high_rate_reset_pattern,2.8520358224201193e-07,2.71052346607545e-07,200052
rule_grayhole_jumps_stnum_time_diff,2.8515990833502893e-07,2.113823926745998e-07,200052
rule_inverse_replay_sqnum_reset_pattern,2.8446377953682417e-07,2.092523307288649e-07,200052
rule_injection_falsificacao_consistente_de_eth_src_dst_cb_status,2.840181153796554e-07,3.3188040515317634e-07,200052
rule_high_StNum_sqnum_reset_pattern,2.8308630743841597e-07,2.2270311128733953e-07,200052
rule_high_StNum_cb_status_timestamp_diff_delay_anomalous,2.8277887758337054e-07,8.949341721811368e-07,200052
rule_high_StNum_cb_status_go_id_apdu_size_diff,2.8272918562079537e-07,2.3269070437322745e-07,200052
rule_high_StNum_replay_frequencia,2.8244897823850356e-07,6.703610264889571e-07,200052
rule_random_replay_falsification_state,2.813739979781458e-07,8.034190911388678e-07,200052
rule_high_StNum_falsification_state,2.7987670201565877e-07,6.426893634209032e-07,200052
rule_injection_replay_pattern,2.7970781617997986e-07,2.204450016838039e-07,200052
rule_masquerade_fake_normal_diferenca_significativa_goose_length_diff_apdu_size_diff_frame_length_diff,2.783706785897132e-07,8.583896636327573e-07,200052
rule_inverse_replay_combination,2.776414933629626e-07,2.231066205681559e-07,200052
rule_injection_eth_src_dst_anomais,2.76298607280364e-07,8.501029008652976e-07,200052
rule_high_StNum_masquerade_pattern,2.7476232160957267e-07,7.124460221830683e-07,200052
rule_high_StNum_cb_status_timestamp_diff_frame_length_diff_anomalous,2.7442556451930754e-07,2.3533706377403165e-07,200052
rule_masquerade_fake_fault_combination_anomaly,2.741968939426175e-07,3.5551985196667824e-07,200052
rule_grayhole_different_destinations,2.7129140382950317e-07,4.2294966324080983e-07,200052
rule_high_StNum_frame_length_diff_correlated,2.697698903474449e-07,5.171222884589898e-07,200052
rule_grayhole_sqnum_stnum_jumps,2.6962205859102444e-07,5.798854668228036e-07,200052
rule_grayhole_sqnum_jumps,2.695004701521047e-07,5.413672255248207e-07,200052
rule_inverse_replay_length_diff,2.692634261180343e-07,3.068075126543951e-07,200052
rule_masquerade_fake_fault_stdiff,2.6911838408199213e-07,5.354041853792424e-07,200052
rule_masquerade_fake_fault_falsification_consistente,2.6702864250722056e-07,8.132449796023934e-07,200052
rule_masquerade_fake_normal_diferenca_significativa_delay_time_from_last_change,2.653661299777128e-07,2.591678764231078e-07,200052
rule_random_replay_st_num_incremento_anomalo,2.6520749080902656e-07,2.4235646799129807e-07,200052
rule_random_replay_falsification,2.651511109368638e-07,3.4491823525709626e-07,200052
rule_injection_sqnum_time_diff,2.6306291822790504e-07,2.1615887464831324e-07,200052
rule_grayhole_goose_length_diff_change_sense_sequence,2.629510675168327e-07,7.21296234320946e-07,200052
rule_masquerade_fake_fault_sequence_jump,2.626451921820501e-07,8.436856577628255e-07,200052
rule_grayhole_replay,2.6235211355301543e-07,1.8939681802836332e-06,200052
rule_injection_desvio_significativo_em_relacao_a_media_mediana_do_trafego_normal,2.622632264647751e-07,2.698721886754934e-07,200052
rule_grayhole_stnum,2.62088412111578e-07,1.5468361032362825e-06,200052
rule_injection_st_num_e_sq_num_fora_de_ordem,2.620774594623483e-07,2.735038506953003e-07,200052
rule_masquerade_fake_fault_combination,2.61690920200856e-07,6.461029725001545e-07,200052
rule_grayhole_falsification_state,2.612410526141953e-07,7.692443474281258e-07,200052
rule_masquerade_fake_fault_falsification_disjuntor,2.6073371953165555e-07,6.766669452153593e-07,200052
rule_high_StNum_falsification_frame,2.6010523787412524e-07,4.1438095795739775e-07,200052
rule_inverse_replay_inconsistencia,2.5887049400626485e-07,6.652178890068343e-07,200052
rule_inverse_replay_retransmissao_exata,2.57772624025316e-07,5.403839981332014e-07,200052
rule_inverse_replay_flood_packets,2.5760583756929415e-07,3.933954522075842e-07,200052
rule_inverse_replay_inconsistencias_campos_derivados,2.566760295814538e-07,3.01086632728715e-07,200052
rule_masquerade_fake_fault_combination3,2.5628168685046485e-07,7.191610492350122e-07,200052
rule_grayhole_cbstatus_jumps,2.5579639292852725e-07,4.3464161568626304e-07,200052
rule_high_StNum_cb_status_go_id_reset,2.550552608922591e-07,8.887024252508834e-07,200052
rule_high_StNum_cb_status_frame_length_diff_anomalous,2.539056896924871e-07,7.503448597317336e-07,200052
rule_masquerade_fake_fault_combination2,2.538007718781475e-07,2.056977544519377e-07,200052
rule_grayhole_ethsrc_dst_change,2.5366273262329403e-07,2.281316593322928e-07,200052
rule_injection_intervalos_entre_mensagens_anomais,2.534146221429086e-07,2.3427862271877552e-07,200052
rule_injection_cbstatus_diff_outside_expected,2.5272155715190243e-07,2.009604884510453e-07,200052
rule_inverse_replay_inconsistencies,2.5241324767469996e-07,3.0539514500979725e-07,200052
rule_injection_jumps_stnum,2.52132890069299e-07,3.8577316281874726e-07,200052
rule_grayhole_timefromlastchange_replay,2.5141395770272665e-07,5.231240818092891e-07,200052
rule_injection_freq_anomalous,2.511765088964144e-07,4.792061582498307e-07,200052
rule_high_StNum_stDiff_and_StNum,2.51149940943015e-07,4.553038595699237e-07,200052
rule_grayhole_jumps_stnum_diff,2.509190912856321e-07,4.984565924322384e-07,200052
rule_grayhole_delay_change_sense,2.508066999579921e-07,2.6489735805522437e-07,200052
rule_injection_pacotes_que_desaparecem_e_reaparecem_com_numeros_de_sequencia_fora_de_ordem,2.5054425352031586e-07,2.0519513816317465e-07,200052
rule_inverse_replay_frequencia_irregular_mudanca_estado,2.504017706122022e-07,3.239712437639649e-07,200052
rule_masquerade_fake_normal_jumps_stnum_time_diff,2.5015640929472883e-07,2.537806295235469e-07,200052
rule_random_replay_st_num_alto_sq_diff_baixo_timestamp_diff_pequeno,2.4965771917486456e-07,6.526133570027205e-07,200052
rule_masquerade_fake_normal_increment_anomalous_sequence,2.496045178298829e-07,8.266192803465459e-07,200052
rule_injection_frequencia_irregular_de_mensagens,2.487615470245062e-07,2.2520099341659739e-07,200052
rule_inverse_replay_replay_old_packets,2.486410078923899e-07,7.112842022789148e-07,200052
rule_grayhole_sqnum_reset_pattern,2.4813552971722947e-07,6.761675934422416e-07,200052
rule_injection_inconsistencias_entre_campos_derivados,2.481084872742085e-07,8.803025533816092e-07,200052
rule_masquerade_fake_fault_cbstatus_goID_falsification,2.4774061745753224e-07,7.057311051890879e-07,200052
rule_inverse_replay_anomalous_frequency,2.472329592651429e-07,3.127487414218573e-07,200052
rule_masquerade_fake_normal_sqnum_reset_pattern,2.466361295923868e-07,2.2096293780447526e-07,200052
rule_inverse_replay_cb_status_diff,2.458973765883933e-07,7.266228057697049e-07,200052
rule_injection_alternancia_entre_valores_normais_e_anomais,2.451010539307099e-07,3.4051743456675175e-07,200052
rule_injection_falsification_pattern,2.4461615966302655e-07,5.728663663668285e-07,200052
rule_masquerade_fake_fault_falsification_address,2.4409138625739453e-07,4.955018552246333e-07,200052
rule_masquerade_fake_fault_ethsrc_ethdst_injection,2.4345568146106437e-07,7.937640745157735e-07,200052
rule_grayhole_delay_change_sense_sequence,2.431104012142698e-07,2.6658648245918233e-07,200052
rule_grayhole_suspicious_sqnum,2.426534548540218e-07,2.980627719392311e-06,200052
rule_high_StNum_cb_status_timestamp_diff_anomalous,2.425368854742889e-07,2.3469514195447922e-07,200052
rule_masquerade_fake_normal_diferenca_significativa_frame_length_diff_timestamp_diff,2.4253175167920765e-07,6.990668037041278e-07,200052
rule_random_replay_st_num_incremento_anomalia,2.422463958002645e-07,4.4517211445561606e-07,200052
rule_masquerade_fake_normal_reset,2.4218008806297925e-07,3.447282303413442e-07,200052
rule_grayhole_frame_length_diff,2.4114150315833095e-07,6.957547576156706e-07,200052
rule_poisoned_high_rate_combined,2.405396897919894e-07,2.1989211062697344e-07,200052
rule_masquerade_fake_fault_jumps_stnum_time_diff,2.400266930588726e-07,6.919348788562152e-07,200052
rule_inverse_replay_frequencia_irregular_mudanca_estado_disjuntor,2.3981914704487084e-07,6.621437332678477e-07,200052
rule_inverse_replay_grayhole,2.385245635747635e-07,4.3026788795328424e-07,200052
rule_injection_cb_status_alterado_go_id_alterado_delay_anomalo,2.378957469191997e-07,6.611272037567732e-07,200052
rule_high_StNum_stnum_frame_length_diff_anomalous,2.3686429017677608e-07,2.3261387886417425e-07,200052
rule_masquerade_fake_normal_high_stnum,2.3603472599510901e-07,3.152333882159977e-07,200052
rule_high_StNum_stDiff,2.3598925795329798e-07,1.8182670023667586e-07,200052
rule_masquerade_fake_normal_repeticao_exata_pacotes_antigos,2.3598434406801813e-07,2.2661438207139458e-07,200052
rule_masquerade_fake_normal_diferenca_significativa_goose_length_diff_apdu_size_diff,2.3593908060136738e-07,1.9380989484403313e-07,200052
rule_inverse_replay_pacotes_timestamp_diff_pequeno,2.3547714106737972e-07,6.79884132305945e-07,200052
rule_grayhole_cbstatus_time_diff,2.3487533259966722e-07,7.981955598631536e-07,200052
rule_grayhole_sqnum,2.3426779504774115e-07,8.46314494373925e-07,200052
rule_grayhole_stnum_zero,2.3378713555168313e-07,2.5155904091719356e-07,200052
rule_poisoned_high_rate_tdiff,2.3363121088725592e-07,2.7841970747121422e-06,200052
rule_grayhole_timefromlastchange_change_sense_sequence,2.324937467946926e-07,2.2898989361634116e-07,200052
rule_random_replay_stnum_sqnum_mismatch,2.3249033209676205e-07,7.564112314257026e-07,200052
rule_grayhole_reset_sequence,2.324253443797523e-07,8.438728997629467e-07,200052
rule_high_StNum_temporal,2.3155025189631728e-07,3.8983418463323233e-07,200052
rule_inverse_replay_desvio_significativo,2.3123654841817765e-07,6.376498201358372e-07,200052
rule_grayhole_timefromlastchange_change_sense,2.3102069489188984e-07,7.220284260705116e-07,200052
rule_inverse_replay_falsificacao_consistente,2.3034739505195398e-07,6.9396419206585e-07,200052
rule_grayhole_goose_length,2.2971587381895855e-07,8.109186395282265e-07,200052
rule_high_StNum_flood_pattern,2.2935398789249411e-07,2.3485675474176282e-07,200052
rule_random_replay_cb_status_diff_desvio,2.2911837896011184e-07,7.779651143261655e-07,200052
rule_poisoned_high_rate_frequency_irregular,2.287010476607895e-07,7.236928583043122e-07,200052
rule_inverse_replay_timestamp_diff,2.2860871636236756e-07,6.598675757647688e-07,200052
rule_masquerade_fake_normal_large_stdiff,2.2846808317545124e-07,2.2489894269704896e-07,200052
rule_inverse_replay_stnum,2.28445359184233e-07,2.4290277408585297e-07,200052
rule_grayhole_different_origins,2.2825605837558532e-07,2.1531300167035555e-07,200052
rule_random_replay_sq_num_incremento_anomalo,2.280406296456802e-07,2.6548343395065957e-07,200052
rule_inverse_replay_frequencia_irregular_mudanca_delay,2.2786552507087432e-07,2.7608134604191805e-07,200052
rule_poisoned_high_rate_stnum,2.2783479276222167e-07,3.5471106149173493e-07,200052
rule_inverse_replay_pacotes_desaparecidos,2.2728409599912675e-07,4.0503374078331636e-07,200052
rule_high_StNum_combined,2.2685914661329858e-07,2.793348878781701e-07,200052
rule_grayhole_tdif_change_sense_sequence,2.267448213682797e-07,6.856207340737572e-07,200052
rule_random_replay_cb_status_alterado_go_id_alterado_delay_anomalo,2.2627528826820924e-07,2.3838200527601142e-07,200052
rule_grayhole_combined,2.2619278009972e-07,1.8699587358182087e-07,200052
rule_grayhole_anomalous_frequency,2.2599712088987126e-07,4.288558750860409e-07,200052
rule_injection_stdiff,2.2575472403858156e-07,2.3998219314373707e-07,200052
rule_grayhole_sqnum_stnum_change_sense_sequence,2.24733829408721e-07,6.39603470972986e-07,200052
rule_inverse_replay_sqnum_stnum,2.244427046893819e-07,2.3237311580778513e-07,200052
rule_random_replay_large_stdiff,2.2377424345382195e-07,5.984230474410772e-07,200052
rule_masquerade_fake_normal_falsification,2.2363200027620397e-07,7.90362667283152e-07,200052
rule_high_StNum_frequencia,2.23317692259502e-07,4.4599998358224027e-07,200052
rule_random_replay_cb_status_diff_anomalia,2.2263271055200352e-07,8.123379990198349e-07,200052
rule_masquerade_fake_normal_zero_timestampdiff,2.2163690964165036e-07,7.088624696107884e-07,200052
rule_inverse_replay_stdiff_sqdiff,2.2162069369963645e-07,2.9744120489893094e-07,200052
rule_inverse_replay_mudanca_anomala_gooselengthdiff_apdusize,2.2153194666672443e-07,2.6718674041023053e-07,200052
rule_poisoned_high_rate_less_used,2.2148050544349115e-07,2.5532745681725003e-07,200052
rule_high_StNum_StNum,2.2121754349841504e-07,1.9036631549672696e-07,200052
rule_grayhole_frame_length_diff_change_sense,2.2098194472926736e-07,4.1237164200105313e-07,200052
rule_poisoned_high_rate_anomaly_statistical,2.2071516886845044e-07,2.2057441407813476e-07,200052
rule_masquerade_fake_normal_large_sqdiff,2.2055441610158062e-07,6.688435874000499e-07,200052
rule_grayhole_sqnum_stnum_change_sense,2.1935539715009935e-07,2.522793008701448e-07,200052
rule_injection_timestampdiff,2.17888263948235e-07,4.3616136976077175e-07,200052
rule_injection_sqdiff,2.1728083689392314e-07,1.2484664943708984e-06,200052
rule_masquerade_fake_fault_sqdiff,2.1647860079763374e-07,2.5147952855486583e-07,200052
rule_random_replay_frame_length_diff_anomalia,2.1593687613394152e-07,3.2253102301847815e-07,200052
rule_masquerade_fake_normal_frequencia_anomalia_cb_status_go_id,2.1591995582930684e-07,2.614312430139061e-07,200052
rule_grayhole_frame_length_diff_injection,2.1494162555899062e-07,4.1702891099140075e-07,200052
rule_injection_ethsrc_ethdst_outside_topology,2.1479515794233125e-07,4.274385033337789e-07,200052
rule_injection_cb_status_alterado,2.1375296965501737e-07,2.6456014363945103e-07,200052
rule_masquerade_fake_normal_mudancas_anomalias_cb_status_go_id,2.1372567131034195e-07,1.986528023871373e-07,200052
rule_masquerade_fake_fault_disjuntor_falsification_consistent,2.132493297137123e-07,1.9199358646130754e-07,200052
rule_grayhole_tdif_change_sense,2.120809188309669e-07,2.613827213846111e-07,200052
rule_masquerade_fake_fault_time_diff_anomaly,2.1206849208991678e-07,7.680409676121007e-07,200052
rule_injection_rajada_de_pacotes_em_intervalo_muito_curto,2.118849596340753e-07,6.026716891037472e-07,200052
rule_grayhole_goose_length_diff_change_sense,2.1183607240259774e-07,3.310557523953486e-07,200052
rule_grayhole_goose_length_diff_injection,2.109920224053706e-07,2.0240540931388277e-07,200052
rule_poisoned_high_rate_timefromlastchange,2.1016548173371114e-07,6.764305041544167e-07,200052
rule_random_replay_goose_length_diff_desvio,2.0955509079514094e-07,3.4118642744837923e-07,200052
rule_masquerade_fake_fault_state_anomaly,2.094625644562685e-07,4.3690490685211627e-07,200052
rule_grayhole_tdif_replay,2.0859186610902355e-07,3.3674120037633785e-07,200052
rule_grayhole_cbstatus_change,2.0849400159312698e-07,1.977891210529653e-07,200052
rule_grayhole_frame_length_diff_change_sense_sequence,2.0835834185359167e-07,2.0124245742089098e-07,200052
rule_poisoned_high_rate_falsification_state,2.0807619059072328e-07,1.9145330279596835e-07,200052
rule_random_replay_apdu_size_diff_desvio,2.0782868423859737e-07,4.67153415296627e-07,200052
rule_grayhole_timestamp_diff_out_of_range,2.077067164036982e-07,8.365160334481617e-07,200052
rule_grayhole_cbstatus_change_sense,2.0733002431520105e-07,4.978862009926643e-07,200052
rule_random_replay_timestamp_diff_desvio,2.0714438263129866e-07,2.4697662885579873e-06,200052
rule_random_replay_large_sqdiff,2.0681034460408636e-07,1.779613844606869e-07,200052
rule_inverse_replay_frequencia_irregular,2.0642806904909147e-07,7.816640395500513e-07,200052
rule_random_replay_goose_length_diff_anomalia,2.0528224653600683e-07,3.741908069665093e-07,200052
rule_masquerade_fake_normal_frequencia_anomalia_go_id,2.04941690513441e-07,7.700455903855388e-07,200052
rule_grayhole_cbstatus_falsification,2.047082461227114e-07,2.1009030279413614e-07,200052
rule_random_replay_cb_status_diff_frequencia_irregular,2.0443662654066752e-07,2.556561876718261e-07,200052
rule_inverse_replay_eth_src_dst,2.0412327275417541e-07,5.873077376232842e-07,200052
rule_masquerade_fake_fault_time_anomaly,2.036640174109118e-07,2.0550250234963665e-07,200052
rule_masquerade_fake_fault_frequencia2,2.0339679663637247e-07,3.635927439626511e-07,200052
rule_random_replay_apdu_size_diff_alternancia,2.030570201720884e-07,2.4462940071149823e-07,200052
rule_random_replay_goose_length_diff_alternancia,2.0282652993769002e-07,8.772627196370346e-07,200052
rule_random_replay_cb_status_diff_alternancia,2.026701158286154e-07,6.451742185525945e-07,200052
rule_inverse_replay_sqnum,2.0240255552111681e-07,7.832051711152032e-07,200052
rule_random_replay_cb_status_diff_incremento_anomalo,2.018736430626167e-07,4.976716441213545e-07,200052
rule_grayhole_gooselength_diff,2.0121921288276363e-07,3.4850188685537335e-07,200052
rule_masquerade_fake_normal_mudancas_anomalias_t_diff,1.990366753058409e-07,8.429225032997303e-07,200052
rule_masquerade_fake_fault_frequencia,1.987372432049217e-07,7.863268949547933e-07,200052
rule_grayhole_cbstatus_change_sense_sequence,1.983711785080503e-07,2.0326387067340656e-07,200052
rule_random_replay_goose_length_diff_incremento_anomalo,1.9826142207455933e-07,2.419056508049013e-07,200052
rule_inverse_replay_go_id,1.9764787686895588e-07,2.2630998649441662e-07,200052
rule_grayhole_irregular_intervals,1.9736202107752926e-07,3.174578628354111e-07,200052
rule_inverse_replay_cb_status,1.9722788564474023e-07,2.8197916314785793e-07,200052
rule_grayhole_delay_replay,1.9704326369742496e-07,1.855253512684502e-07,200052
rule_masquerade_fake_normal_anomaly,1.9676760556851515e-07,7.727252663268709e-07,200052
rule_inverse_replay_frequency_irregular,1.966937147591244e-07,7.271864580167739e-07,200052
rule_grayhole_apdusize_diff,1.962942835107075e-07,3.804959156083019e-07,200052
rule_masquerade_fake_normal_rajada_pacotes_intervalo_curto,1.9552973721865015e-07,6.5600335461338e-07,200052
rule_random_replay_goose_length_diff_frequencia_irregular,1.9525450374291482e-07,3.14961542238013e-07,200052
rule_masquerade_fake_fault_time_diff_anomaly_sequence,1.9485433226732028e-07,1.883027697006024e-07,200052
rule_inverse_replay_rajada_de_pacotes,1.9397276724121734e-07,7.359923890630024e-07,200052
rule_masquerade_fake_fault_packet_frequency_anomaly,1.9379683787707587e-07,4.971349304920201e-07,200052
rule_random_replay_timestamp_diff_pequeno,1.9377872269679448e-07,1.9224174806846207e-07,200052
rule_random_replay_timestamp_anomaly,1.9372085247072674e-07,2.554364095110275e-07,200052
rule_masquerade_fake_normal_mudancas_anomalias_go_id,1.937171786637331e-07,1.8553902638727876e-07,200052
rule_masquerade_fake_normal_falsification_eth_src_dst,1.9369460939758914e-07,9.984299376342599e-07,200052
rule_masquerade_fake_fault_time_anomaly_sequence,1.935191599047418e-07,1.9207088986161843e-07,200052
rule_grayhole_timediff,1.9234893957525866e-07,2.093261322500833e-07,200052
rule_masquerade_fake_fault_frequency_anomaly,1.923101195606933e-07,3.744691859320246e-07,200052
rule_random_replay_apdu_size_diff_anomalia,1.9209062146461234e-07,1.0347224957346257e-06,200052
rule_random_replay_frame_length_diff_desvio,1.9196809359025177e-07,5.779191648669545e-07,200052
rule_random_replay_t_diff_anomalia,1.913756424871837e-07,2.6318698468617666e-07,200052
rule_poisoned_high_rate_sqnum,1.9122555640326368e-07,1.8491947001425676e-07,200052
rule_masquerade_fake_normal_frequencia_irregular_mensagens,1.9099844037638738e-07,2.0762243998612532e-07,200052
rule_inverse_replay_tdiff,1.9076841549924757e-07,1.724770373052727e-07,200052
rule_inverse_replay_time_diff,1.9049528118381068e-07,2.6681968456071984e-07,200052
rule_inverse_replay_flood,1.901356801313782e-07,2.7721143792617214e-07,200052
rule_random_replay_timestamp_diff_incremento_anomalo,1.8992163545626398e-07,2.1283945106582408e-07,200052
rule_masquerade_fake_normal_pacotes_desaparecem_reaparecem_sq_num,1.898396968926334e-07,8.85494580244213e-07,200052
rule_random_replay_frame_length_diff_incremento_anomalo,1.8976735578784623e-07,3.201194950742768e-07,200052
rule_random_replay_timestamp_diff_alternancia,1.8874020251719496e-07,3.57370495813193e-07,200052
rule_masquerade_fake_fault_tdiff,1.8811945909101524e-07,2.1898836531825863e-07,200052
rule_masquerade_fake_normal_mudancas_anomalias_estado_disjuntor,1.8801944993940319e-07,7.571151939282623e-07,200052
rule_grayhole_sqdiff_zero,1.8783671712508604e-07,1.9699503976064425e-07,200052
